#,Associated Cell Fates,Steady State Probability,Cln3,MBF,SBF,Cln1-2,Cdh1,Swi5,Cdc20,Clb5-6,Sic1,Clb1-2,Mcm1
1250,,1.1737e-13,1,0,0,1,1,1,0,0,0,0,1
1251,,2.7448e-15,1,0,0,1,1,1,0,0,0,1,0
1252,,1.1164e-17,1,0,0,1,1,1,0,0,0,1,1
1253,,4.273e-09,1,0,0,1,1,1,0,0,1,0,0
1254,,4.3832e-12,1,0,0,1,1,1,0,0,1,0,1
1255,,9.1502e-15,1,0,0,1,1,1,0,0,1,1,0
1256,,1.1063e-16,1,0,0,1,1,1,0,0,1,1,1
1257,,5.8598e-14,1,0,0,1,1,1,0,1,0,0,0
1258,,2.0445e-16,1,0,0,1,1,1,0,1,0,0,1
1259,,2.7522e-18,1,0,0,1,1,1,0,1,0,1,0
1260,,5.6389e-18,1,0,0,1,1,1,0,1,0,1,1
1261,,3.8729e-14,1,0,0,1,1,1,0,1,1,0,0
1262,,1.8203e-16,1,0,0,1,1,1,0,1,1,0,1
1263,,4.1369e-19,1,0,0,1,1,1,0,1,1,1,0
1264,,1.34e-20,1,0,0,1,1,1,0,1,1,1,1
1265,,5.8934e-11,1,0,0,1,1,1,1,0,0,0,0
1266,,7.3098e-15,1,0,0,1,1,1,1,0,0,0,1
1267,,1.7533e-13,1,0,0,1,1,1,1,0,0,1,0
1268,,1.2401e-13,1,0,0,1,1,1,1,0,0,1,1
1269,,2.7372e-09,1,0,0,1,1,1,1,0,1,0,0
1270,,4.5901e-12,1,0,0,1,1,1,1,0,1,0,1
1271,,1.3446e-13,1,0,0,1,1,1,1,0,1,1,0
1272,,2.1788e-12,1,0,0,1,1,1,1,0,1,1,1
1273,,5.867e-14,1,0,0,1,1,1,1,1,0,0,0
1274,,4.8235e-18,1,0,0,1,1,1,1,1,0,0,1
1275,,1.8045e-16,1,0,0,1,1,1,1,1,0,1,0
1276,,4.0718e-14,1,0,0,1,1,1,1,1,0,1,1
1277,,2.5128e-14,1,0,0,1,1,1,1,1,1,0,0
1278,,7.0198e-18,1,0,0,1,1,1,1,1,1,0,1
1279,,2.0716e-18,1,0,0,1,1,1,1,1,1,1,0
1280,,1.3722e-16,1,0,0,1,1,1,1,1,1,1,1
1281,,1.9967e-07,1,0,1,0,0,0,0,0,0,0,0
1282,,2.2812e-10,1,0,1,0,0,0,0,0,0,0,1
1283,,1.9839e-10,1,0,1,0,0,0,0,0,0,1,0
1284,,4.029e-13,1,0,1,0,0,0,0,0,0,1,1
1285,,7.8813e-08,1,0,1,0,0,0,0,0,1,0,0
1286,,7.8941e-11,1,0,1,0,0,0,0,0,1,0,1
1287,,3.7174e-12,1,0,1,0,0,0,0,0,1,1,0
1288,,3.7351e-15,1,0,1,0,0,0,0,0,1,1,1
1289,,1.9986e-10,1,0,1,0,0,0,0,1,0,0,0
1290,,5.8652e-11,1,0,1,0,0,0,0,1,0,0,1
1291,,2.0892e-13,1,0,1,0,0,0,0,1,0,1,0
1292,,2.0034e-10,1,0,1,0,0,0,0,1,0,1,1
1293,,3.7566e-12,1,0,1,0,0,0,0,1,1,0,0
1294,,6.5678e-15,1,0,1,0,0,0,0,1,1,0,1
1295,,3.3426e-16,1,0,1,0,0,0,0,1,1,1,0
1296,,3.857e-15,1,0,1,0,0,0,0,1,1,1,1
1297,,1.9987e-10,1,0,1,0,0,0,1,0,0,0,0
1298,,5.7919e-13,1,0,1,0,0,0,1,0,0,0,1
1299,,2.0943e-13,1,0,1,0,0,0,1,0,0,1,0
1300,,3.8241e-12,1,0,1,0,0,0,1,0,0,1,1
1301,,7.8896e-11,1,0,1,0,0,0,1,0,1,0,0
1302,,5.3489e-12,1,0,1,0,0,0,1,0,1,0,1
1303,,4.0237e-15,1,0,1,0,0,0,1,0,1,1,0
1304,,9.9234e-14,1,0,1,0,0,0,1,0,1,1,1
1305,,2.0006e-13,1,0,1,0,0,0,1,1,0,0,0
1306,,5.9054e-14,1,0,1,0,0,0,1,1,0,0,1
1307,,8.0413e-16,1,0,1,0,0,0,1,1,0,1,0
1308,,1.3043e-11,1,0,1,0,0,0,1,1,0,1,1
1309,,3.7606e-15,1,0,1,0,0,0,1,1,1,0,0
1310,,2.4152e-16,1,0,1,0,0,0,1,1,1,0,1
1311,,5.4089e-19,1,0,1,0,0,0,1,1,1,1,0
1312,,4.5903e-17,1,0,1,0,0,0,1,1,1,1,1
1313,,3.1526e-10,1,0,1,0,0,1,0,0,0,0,0
1314,,5.4363e-13,1,0,1,0,0,1,0,0,0,0,1
1315,,2.1406e-13,1,0,1,0,0,1,0,0,0,1,0
1316,,4.9997e-15,1,0,1,0,0,1,0,0,0,1,1
1317,,8.0413e-11,1,0,1,0,0,1,0,0,1,0,0
1318,,9.7807e-14,1,0,1,0,0,1,0,0,1,0,1
1319,,3.7135e-15,1,0,1,0,0,1,0,0,1,1,0
1320,,4.3087e-15,1,0,1,0,0,1,0,0,1,1,1
1321,,2.0509e-13,1,0,1,0,0,1,0,1,0,0,0
1322,,6.0112e-14,1,0,1,0,0,1,0,1,0,0,1
1323,,2.2224e-16,1,0,1,0,0,1,0,1,0,1,0
1324,,2.0351e-13,1,0,1,0,0,1,0,1,0,1,1
1325,,3.7309e-15,1,0,1,0,0,1,0,1,1,0,0
1326,,7.7962e-18,1,0,1,0,0,1,0,1,1,0,1
1327,,2.7145e-19,1,0,1,0,0,1,0,1,1,1,0
1328,,4.6675e-18,1,0,1,0,0,1,0,1,1,1,1
1329,,1.1716e-10,1,0,1,0,0,1,1,0,0,0,0
1330,,4.7803e-14,1,0,1,0,0,1,1,0,0,0,1
1331,,2.2761e-10,1,0,1,0,0,1,1,0,0,1,0
1332,,9.508e-11,1,0,1,0,0,1,1,0,0,1,1
1333,,8.2269e-11,1,0,1,0,0,1,1,0,1,0,0
1334,,9.4329e-11,1,0,1,0,0,1,1,0,1,0,1
1335,,4.8451e-13,1,0,1,0,0,1,1,0,1,1,0
1336,,9.4463e-11,1,0,1,0,0,1,1,0,1,1,1
1337,,5.6951e-15,1,0,1,0,0,1,1,1,0,0,0
1338,,6.3874e-16,1,0,1,0,0,1,1,1,0,0,1
1339,,2.8845e-13,1,0,1,0,0,1,1,1,0,1,0
1340,,6.9602e-11,1,0,1,0,0,1,1,1,0,1,1
1341,,3.6162e-15,1,0,1,0,0,1,1,1,1,0,0
1342,,1.4474e-16,1,0,1,0,0,1,1,1,1,0,1
1343,,3.2364e-16,1,0,1,0,0,1,1,1,1,1,0
1344,,1.7841e-14,1,0,1,0,0,1,1,1,1,1,1
1345,,5.8723e-08,1,0,1,0,1,0,0,0,0,0,0
1346,,5.8783e-11,1,0,1,0,1,0,0,0,0,0,1
1347,,2.726e-12,1,0,1,0,1,0,0,0,0,1,0
1348,,2.7328e-15,1,0,1,0,1,0,0,0,0,1,1
1349,,5.3648e-07,1,0,1,0,1,0,0,0,1,0,0
1350,,5.3701e-10,1,0,1,0,1,0,0,0,1,0,1
1351,,1.0117e-14,1,0,1,0,1,0,0,0,1,1,0
1352,,1.0135e-17,1,0,1,0,1,0,0,0,1,1,1
1353,,5.8416e-11,1,0,1,0,1,0,0,1,0,0,0
1354,,6.1117e-14,1,0,1,0,1,0,0,1,0,0,1
1355,,2.7357e-15,1,0,1,0,1,0,0,1,0,1,0
1356,,3.7745e-15,1,0,1,0,1,0,0,1,0,1,1
1357,,2.4547e-11,1,0,1,0,1,0,0,1,1,0,0
1358,,2.4572e-14,1,0,1,0,1,0,0,1,1,0,1
1359,,5.6886e-18,1,0,1,0,1,0,0,1,1,1,0
1360,,1.8053e-19,1,0,1,0,1,0,0,1,1,1,1
1361,,5.8785e-11,1,0,1,0,1,0,1,0,0,0,0
1362,,5.8986e-14,1,0,1,0,1,0,1,0,0,0,1
1363,,2.7367e-15,1,0,1,0,1,0,1,0,0,1,0
1364,,1.7503e-16,1,0,1,0,1,0,1,0,0,1,1
1365,,5.3713e-10,1,0,1,0,1,0,1,0,1,0,0
1366,,5.5686e-13,1,0,1,0,1,0,1,0,1,0,1
1367,,1.6119e-17,1,0,1,0,1,0,1,0,1,1,0
1368,,9.5049e-17,1,0,1,0,1,0,1,0,1,1,1
1369,,5.8478e-14,1,0,1,0,1,0,1,1,0,0,0
1370,,6.12e-17,1,0,1,0,1,0,1,1,0,0,1
1371,,2.7466e-18,1,0,1,0,1,0,1,1,0,1,0
1372,,5.9383e-18,1,0,1,0,1,0,1,1,0,1,1
1373,,2.4573e-14,1,0,1,0,1,0,1,1,1,0,0
1374,,2.5196e-17,1,0,1,0,1,0,1,1,1,0,1
1375,,6.0787e-21,1,0,1,0,1,0,1,1,1,1,0
1376,,6.1779e-21,1,0,1,0,1,0,1,1,1,1,1
1377,,5.9058e-11,1,0,1,0,1,1,0,0,0,0,0
1378,,1.1731e-13,1,0,1,0,1,1,0,0,0,0,1
1379,,2.7422e-15,1,0,1,0,1,1,0,0,0,1,0
1380,,5.7704e-18,1,0,1,0,1,1,0,0,0,1,1
1381,,4.2719e-09,1,0,1,0,1,1,0,0,1,0,0
1382,,4.3819e-12,1,0,1,0,1,1,0,0,1,0,1
1383,,9.1365e-15,1,0,1,0,1,1,0,0,1,1,0
1384,,1.5993e-17,1,0,1,0,1,1,0,0,1,1,1
1385,,5.8489e-14,1,0,1,0,1,1,0,1,0,0,0
1386,,2.043e-16,1,0,1,0,1,1,0,1,0,0,1
1387,,2.7468e-18,1,0,1,0,1,1,0,1,0,1,0
1388,,3.924e-18,1,0,1,0,1,1,0,1,0,1,1
1389,,3.8689e-14,1,0,1,0,1,1,0,1,1,0,0
1390,,1.8195e-16,1,0,1,0,1,1,0,1,1,0,1
1391,,4.1305e-19,1,0,1,0,1,1,0,1,1,1,0
1392,,7.3945e-21,1,0,1,0,1,1,0,1,1,1,1
1393,,5.8993e-11,1,0,1,0,1,1,1,0,0,0,0
1394,,2.9841e-15,1,0,1,0,1,1,1,0,0,0,1
1395,,1.7509e-13,1,0,1,0,1,1,1,0,0,1,0
1396,,5.3119e-15,1,0,1,0,1,1,1,0,0,1,1
1397,,2.7366e-09,1,0,1,0,1,1,1,0,1,0,0
1398,,3.1869e-13,1,0,1,0,1,1,1,0,1,0,1
1399,,1.3235e-13,1,0,1,0,1,1,1,0,1,1,0
1400,,9.4532e-14,1,0,1,0,1,1,1,0,1,1,1
1401,,5.8563e-14,1,0,1,0,1,1,1,1,0,0,0
1402,,2.9115e-18,1,0,1,0,1,1,1,1,0,0,1
1403,,1.7832e-16,1,0,1,0,1,1,1,1,0,1,0
1404,,3.1368e-15,1,0,1,0,1,1,1,1,0,1,1
1405,,2.5104e-14,1,0,1,0,1,1,1,1,1,0,0
1406,,1.5846e-18,1,0,1,0,1,1,1,1,1,0,1
1407,,1.9724e-18,1,0,1,0,1,1,1,1,1,1,0
1408,,4.9911e-18,1,0,1,0,1,1,1,1,1,1,1
1409,,0.00011595,1,0,1,1,0,0,0,0,0,0,0
1410,,1.1613e-07,1,0,1,1,0,0,0,0,0,0,1
1411,,1.1539e-07,1,0,1,1,0,0,0,0,0,1,0
1412,,2.3171e-10,1,0,1,1,0,0,0,0,0,1,1
1413,,9.1898e-08,1,0,1,1,0,0,0,0,1,0,0
1414,,9.2034e-11,1,0,1,1,0,0,0,0,1,0,1
1415,,9.5811e-12,1,0,1,1,0,0,0,0,1,1,0
1416,,9.6114e-15,1,0,1,1,0,0,0,0,1,1,1
1417,,1.166e-07,1,0,1,1,0,0,0,1,0,0,0
1418,,3.6188e-10,1,0,1,1,0,0,0,1,0,0,1
1419,,1.2195e-10,1,0,1,1,0,0,0,1,0,1,0
1420,,1.1716e-07,1,0,1,1,0,0,0,1,0,1,1
1421,,1.0195e-11,1,0,1,1,0,0,0,1,1,0,0
1422,,1.3193e-14,1,0,1,1,0,0,0,1,1,0,1
1423,,6.3558e-15,1,0,1,1,0,0,0,1,1,1,0
1424,,1.5079e-14,1,0,1,1,0,0,0,1,1,1,1
1425,,1.1607e-07,1,0,1,1,0,0,1,0,0,0,0
1426,,1.2676e-10,1,0,1,1,0,0,1,0,0,0,1
1427,,1.211e-10,1,0,1,1,0,0,1,0,0,1,0
1428,,1.0732e-11,1,0,1,1,0,0,1,0,0,1,1
1429,,9.2e-11,1,0,1,1,0,0,1,0,1,0,0
1430,,1.3422e-13,1,0,1,1,0,0,1,0,1,0,1
1431,,1.0731e-14,1,0,1,1,0,0,1,0,1,1,0
1432,,1.2167e-16,1,0,1,1,0,0,1,0,1,1,1
1433,,1.1672e-10,1,0,1,1,0,0,1,1,0,0,0
1434,,3.6295e-13,1,0,1,1,0,0,1,1,0,0,1
1435,,1.3056e-13,1,0,1,1,0,0,1,1,0,1,0
1436,,1.7923e-10,1,0,1,1,0,0,1,1,0,1,1
1437,,1.0206e-14,1,0,1,1,0,0,1,1,1,0,0
1438,,2.0232e-17,1,0,1,1,0,0,1,1,1,0,1
1439,,7.7127e-18,1,0,1,1,0,0,1,1,1,1,0
1440,,1.8441e-17,1,0,1,1,0,0,1,1,1,1,1
1441,,2.3102e-07,1,0,1,1,0,1,0,0,0,0,0
1442,,3.4806e-10,1,0,1,1,0,1,0,0,0,0,1
1443,,1.2578e-10,1,0,1,1,0,1,0,0,0,1,0
1444,,3.5413e-13,1,0,1,1,0,1,0,0,0,1,1
1445,,1.4281e-09,1,0,1,1,0,1,0,0,1,0,0
1446,,1.479e-12,1,0,1,1,0,1,0,0,1,0,1
1447,,6.2123e-14,1,0,1,1,0,1,0,0,1,1,0
1448,,7.9232e-17,1,0,1,1,0,1,0,0,1,1,1
1449,,1.2173e-10,1,0,1,1,0,1,0,1,0,0,0
1450,,1.6184e-12,1,0,1,1,0,1,0,1,0,0,1
1451,,1.2743e-13,1,0,1,1,0,1,0,1,0,1,0
1452,,1.1718e-10,1,0,1,1,0,1,0,1,0,1,1
1453,,6.2905e-14,1,0,1,1,0,1,0,1,1,0,0
1454,,1.9296e-16,1,0,1,1,0,1,0,1,1,0,1
1455,,8.495e-18,1,0,1,1,0,1,0,1,1,1,0
1456,,9.9856e-18,1,0,1,1,0,1,0,1,1,1,1
1457,,1.0549e-09,1,0,1,1,0,1,1,0,0,0,0
1458,,2.199e-13,1,0,1,1,0,1,1,0,0,0,1
1459,,1.1603e-07,1,0,1,1,0,1,1,0,0,1,0
1460,,6.2535e-12,1,0,1,1,0,1,1,0,0,1,1
1461,,8.7686e-11,1,0,1,1,0,1,1,0,1,0,0
1462,,1.0852e-13,1,0,1,1,0,1,1,0,1,0,1
1463,,6.4355e-12,1,0,1,1,0,1,1,0,1,1,0
1464,,1.0428e-13,1,0,1,1,0,1,1,0,1,1,1
1465,,2.2746e-13,1,0,1,1,0,1,1,1,0,0,0
1466,,1.9905e-15,1,0,1,1,0,1,1,1,0,0,1
1467,,1.178e-10,1,0,1,1,0,1,1,1,0,1,0
1468,,4.8596e-10,1,0,1,1,0,1,1,1,0,1,1
1469,,4.0717e-15,1,0,1,1,0,1,1,1,1,0,0
1470,,2.7927e-16,1,0,1,1,0,1,1,1,1,0,1
1471,,6.7351e-15,1,0,1,1,0,1,1,1,1,1,0
1472,,3.2239e-15,1,0,1,1,0,1,1,1,1,1,1
1473,,6.4211e-08,1,0,1,1,1,0,0,0,0,0,0
1474,,6.4277e-11,1,0,1,1,1,0,0,0,0,0,1
1475,,8.0709e-12,1,0,1,1,1,0,0,0,0,1,0
1476,,8.0885e-15,1,0,1,1,1,0,0,0,0,1,1
1477,,5.3818e-07,1,0,1,1,1,0,0,0,1,0,0
1478,,5.3872e-10,1,0,1,1,1,0,0,0,1,0,1
1479,,1.0747e-14,1,0,1,1,1,0,0,0,1,1,0
1480,,1.0761e-17,1,0,1,1,1,0,0,0,1,1,1
1481,,1.2253e-10,1,0,1,1,1,0,0,1,0,0,0
1482,,1.2532e-13,1,0,1,1,1,0,0,1,0,0,1
1483,,1.0875e-14,1,0,1,1,1,0,0,1,0,1,0
1484,,9.3474e-15,1,0,1,1,1,0,0,1,0,1,1
1485,,2.5337e-11,1,0,1,1,1,0,0,1,1,0,0
1486,,2.5362e-14,1,0,1,1,1,0,0,1,1,0,1
1487,,1.1808e-17,1,0,1,1,1,0,0,1,1,1,0
1488,,4.3369e-19,1,0,1,1,1,0,0,1,1,1,1
1489,,6.4278e-11,1,0,1,1,1,0,1,0,0,0,0
1490,,6.4819e-14,1,0,1,1,1,0,1,0,0,0,1
1491,,8.3456e-15,1,0,1,1,1,0,1,0,0,1,0
1492,,9.1427e-18,1,0,1,1,1,0,1,0,0,1,1
1493,,5.3875e-10,1,0,1,1,1,0,1,0,1,0,0
1494,,5.3934e-13,1,0,1,1,1,0,1,0,1,0,1
1495,,1.296e-17,1,0,1,1,1,0,1,0,1,1,0
1496,,1.1597e-19,1,0,1,1,1,0,1,0,1,1,1
1497,,1.2266e-13,1,0,1,1,1,0,1,1,0,0,0
1498,,1.2547e-16,1,0,1,1,1,0,1,1,0,0,1
1499,,1.1163e-17,1,0,1,1,1,0,1,1,0,1,0
1500,,9.6633e-18,1,0,1,1,1,0,1,1,0,1,1
1501,,2.5363e-14,1,0,1,1,1,0,1,1,1,0,0
1502,,2.5403e-17,1,0,1,1,1,0,1,1,1,0,1
1503,,1.2907e-20,1,0,1,1,1,0,1,1,1,1,0
1504,,4.7123e-22,1,0,1,1,1,0,1,1,1,1,1
1505,,2.4395e-10,1,0,1,1,1,1,0,0,0,0,0
1506,,3.0792e-13,1,0,1,1,1,1,0,0,0,0,1
1507,,1.3556e-14,1,0,1,1,1,1,0,0,0,1,0
1508,,2.154e-17,1,0,1,1,1,1,0,0,0,1,1
1509,,5.6324e-09,1,0,1,1,1,1,0,0,1,0,0
1510,,5.7462e-12,1,0,1,1,1,1,0,0,1,0,1
1511,,1.4403e-14,1,0,1,1,1,1,0,0,1,1,0
1512,,1.7072e-17,1,0,1,1,1,1,0,0,1,1,1
1513,,1.3078e-13,1,0,1,1,1,1,0,1,0,0,0
1514,,5.3593e-16,1,0,1,1,1,1,0,1,0,0,1
1515,,1.1375e-17,1,0,1,1,1,1,0,1,0,1,0
1516,,9.5421e-18,1,0,1,1,1,1,0,1,0,1,1
1517,,4.801e-14,1,0,1,1,1,1,0,1,1,0,0
1518,,3.9298e-16,1,0,1,1,1,1,0,1,1,0,1
1519,,6.6849e-19,1,0,1,1,1,1,0,1,1,1,0
1520,,1.693e-20,1,0,1,1,1,1,0,1,1,1,1
1521,,5.9341e-11,1,0,1,1,1,1,1,0,0,0,0
1522,,2.8284e-15,1,0,1,1,1,1,1,0,0,0,1
1523,,5.543e-12,1,0,1,1,1,1,1,0,0,1,0
1524,,3.3613e-16,1,0,1,1,1,1,1,0,0,1,1
1525,,6.4691e-10,1,0,1,1,1,1,1,0,1,0,0
1526,,3.035e-14,1,0,1,1,1,1,1,0,1,0,1
1527,,3.1249e-14,1,0,1,1,1,1,1,0,1,1,0
1528,,1.0543e-16,1,0,1,1,1,1,1,0,1,1,1
1529,,1.1745e-13,1,0,1,1,1,1,1,1,0,0,0
1530,,5.8504e-18,1,0,1,1,1,1,1,1,0,0,1
1531,,5.7713e-15,1,0,1,1,1,1,1,1,0,1,0
1532,,2.6897e-15,1,0,1,1,1,1,1,1,0,1,1
1533,,2.5617e-14,1,0,1,1,1,1,1,1,1,0,0
1534,,1.5519e-18,1,0,1,1,1,1,1,1,1,0,1
1535,,2.8743e-18,1,0,1,1,1,1,1,1,1,1,0
1536,,3.0064e-19,1,0,1,1,1,1,1,1,1,1,1
1537,,1.9648e-07,1,1,0,0,0,0,0,0,0,0,0
1538,,3.289e-10,1,1,0,0,0,0,0,0,0,0,1
1539,,8.4401e-11,1,1,0,0,0,0,0,0,0,1,0
1540,,9.0972e-12,1,1,0,0,0,0,0,0,0,1,1
1541,,1.4539e-05,1,1,0,0,0,0,0,0,1,0,0
1542,,1.4554e-08,1,1,0,0,0,0,0,0,1,0,1
1543,,6.5642e-10,1,1,0,0,0,0,0,0,1,1,0
1544,,6.5753e-13,1,1,0,0,0,0,0,0,1,1,1
1545,,1.9588e-07,1,1,0,0,0,0,0,1,0,0,0
1546,,2.3766e-07,1,1,0,0,0,0,0,1,0,0,1
1547,,2.046e-10,1,1,0,0,0,0,0,1,0,1,0
1548,,1.9627e-07,1,1,0,0,0,0,0,1,0,1,1
1549,,1.487e-08,1,1,0,0,0,0,0,1,1,0,0
1550,,1.3242e-10,1,1,0,0,0,0,0,1,1,0,1
1551,,1.0454e-12,1,1,0,0,0,0,0,1,1,1,0
1552,,9.0568e-12,1,1,0,0,0,0,0,1,1,1,1
1553,,1.9668e-10,1,1,0,0,0,0,1,0,0,0,0
1554,,7.0451e-13,1,1,0,0,0,0,1,0,0,0,1
1555,,8.9739e-14,1,1,0,0,0,0,1,0,0,1,0
1556,,3.8286e-12,1,1,0,0,0,0,1,0,0,1,1
1557,,1.4554e-08,1,1,0,0,0,0,1,0,1,0,0
1558,,1.985e-11,1,1,0,0,0,0,1,0,1,0,1
1559,,6.5808e-13,1,1,0,0,0,0,1,0,1,1,0
1560,,9.9909e-14,1,1,0,0,0,0,1,0,1,1,1
1561,,1.9608e-10,1,1,0,0,0,0,1,1,0,0,0
1562,,2.379e-10,1,1,0,0,0,0,1,1,0,0,1
1563,,2.3203e-13,1,1,0,0,0,0,1,1,0,1,0
1564,,2.2962e-10,1,1,0,0,0,0,1,1,0,1,1
1565,,1.4885e-11,1,1,0,0,0,0,1,1,1,0,0
1566,,2.7171e-13,1,1,0,0,0,0,1,1,1,0,1
1567,,1.7889e-15,1,1,0,0,0,0,1,1,1,1,0
1568,,1.5169e-14,1,1,0,0,0,0,1,1,1,1,1
1569,,1.9805e-10,1,1,0,0,0,1,0,0,0,0,0
1570,,7.2495e-13,1,1,0,0,0,1,0,0,0,0,1
1571,,8.973e-14,1,1,0,0,0,1,0,0,0,1,0
1572,,1.4502e-14,1,1,0,0,0,1,0,0,0,1,1
1573,,1.4579e-08,1,1,0,0,0,1,0,0,1,0,0
1574,,4.436e-11,1,1,0,0,0,1,0,0,1,0,1
1575,,6.5709e-13,1,1,0,0,0,1,0,0,1,1,0
1576,,6.5184e-15,1,1,0,0,0,1,0,0,1,1,1
1577,,1.9609e-10,1,1,0,0,0,1,0,1,0,0,0
1578,,4.3396e-10,1,1,0,0,0,1,0,1,0,0,1
1579,,2.3073e-13,1,1,0,0,0,1,0,1,0,1,0
1580,,2.075e-10,1,1,0,0,0,1,0,1,0,1,1
1581,,1.4686e-11,1,1,0,0,0,1,0,1,1,0,0
1582,,1.0685e-12,1,1,0,0,0,1,0,1,1,0,1
1583,,9.9017e-16,1,1,0,0,0,1,0,1,1,1,0
1584,,9.3597e-14,1,1,0,0,0,1,0,1,1,1,1
1585,,2.3452e-10,1,1,0,0,0,1,1,0,0,0,0
1586,,1.4367e-13,1,1,0,0,0,1,1,0,0,0,1
1587,,1.1174e-10,1,1,0,0,0,1,1,0,0,1,0
1588,,1.0623e-10,1,1,0,0,0,1,1,0,0,1,1
1589,,1.463e-08,1,1,0,0,0,1,1,0,1,0,0
1590,,2.3319e-10,1,1,0,0,0,1,1,0,1,0,1
1591,,1.4947e-11,1,1,0,0,0,1,1,0,1,1,0
1592,,9.4696e-11,1,1,0,0,0,1,1,0,1,1,1
1593,,7.0155e-13,1,1,0,0,0,1,1,1,0,0,0
1594,,8.3622e-11,1,1,0,0,0,1,1,1,0,0,1
1595,,5.6601e-10,1,1,0,0,0,1,1,1,0,1,0
1596,,2.3781e-07,1,1,0,0,0,1,1,1,0,1,1
1597,,1.4705e-11,1,1,0,0,0,1,1,1,1,0,0
1598,,1.388e-10,1,1,0,0,0,1,1,1,1,0,1
1599,,1.1576e-12,1,1,0,0,0,1,1,1,1,1,0
1600,,9.5726e-11,1,1,0,0,0,1,1,1,1,1,1
1601,,1.415e-07,1,1,0,0,1,0,0,0,0,0,0
1602,,1.4165e-10,1,1,0,0,1,0,0,0,0,0,1
1603,,2.7218e-12,1,1,0,0,1,0,0,0,0,1,0
1604,,3.131e-15,1,1,0,0,1,0,0,0,0,1,1
1605,,8.3497e-05,1,1,0,0,1,0,0,0,1,0,0
1606,,8.3581e-08,1,1,0,0,1,0,0,0,1,0,1
1607,,8.3446e-13,1,1,0,0,1,0,0,0,1,1,0
1608,,8.3533e-16,1,1,0,0,1,0,0,0,1,1,1
1609,,1.4052e-07,1,1,0,0,1,0,0,1,0,0,0
1610,,1.5144e-10,1,1,0,0,1,0,0,1,0,0,1
1611,,6.5624e-12,1,1,0,0,1,0,0,1,0,1,0
1612,,8.8572e-12,1,1,0,0,1,0,0,1,0,1,1
1613,,8.3354e-08,1,1,0,0,1,0,0,1,1,0,0
1614,,8.3583e-11,1,1,0,0,1,0,0,1,1,0,1
1615,,1.4191e-14,1,1,0,0,1,0,0,1,1,1,0
1616,,4.3169e-16,1,1,0,0,1,0,0,1,1,1,1
1617,,1.4165e-10,1,1,0,0,1,0,1,0,0,0,0
1618,,1.4193e-13,1,1,0,0,1,0,1,0,0,0,1
1619,,2.7324e-15,1,1,0,0,1,0,1,0,0,1,0
1620,,1.7545e-16,1,1,0,0,1,0,1,0,0,1,1
1621,,8.3585e-08,1,1,0,0,1,0,1,0,1,0,0
1622,,8.3684e-11,1,1,0,0,1,0,1,0,1,0,1
1623,,1.0339e-15,1,1,0,0,1,0,1,0,1,1,0
1624,,9.59e-17,1,1,0,0,1,0,1,0,1,1,1
1625,,1.4067e-10,1,1,0,0,1,0,1,1,0,0,0
1626,,1.5158e-13,1,1,0,0,1,0,1,1,0,0,1
1627,,6.5908e-15,1,1,0,0,1,0,1,1,0,1,0
1628,,9.3837e-15,1,1,0,0,1,0,1,1,0,1,1
1629,,8.3442e-11,1,1,0,0,1,0,1,1,1,0,0
1630,,8.3548e-14,1,1,0,0,1,0,1,1,1,0,1
1631,,1.5574e-17,1,1,0,0,1,0,1,1,1,1,0
1632,,4.3135e-18,1,1,0,0,1,0,1,1,1,1,1
1633,,1.464e-10,1,1,0,0,1,1,0,0,0,0,0
1634,,4.3154e-13,1,1,0,0,1,1,0,0,0,0,1
1635,,2.7332e-15,1,1,0,0,1,1,0,0,0,1,0
1636,,1.2959e-17,1,1,0,0,1,1,0,0,0,1,1
1637,,2.8611e-07,1,1,0,0,1,1,0,0,1,0,0
1638,,4.5329e-10,1,1,0,0,1,1,0,0,1,0,1
1639,,2.9638e-14,1,1,0,0,1,1,0,0,1,1,0
1640,,4.4611e-17,1,1,0,0,1,1,0,0,1,1,1
1641,,1.4068e-10,1,1,0,0,1,1,0,1,0,0,0
1642,,1.3998e-10,1,1,0,0,1,1,0,1,0,0,1
1643,,6.5913e-15,1,1,0,0,1,1,0,1,0,1,0
1644,,1.6117e-14,1,1,0,0,1,1,0,1,0,1,1
1645,,9.2767e-11,1,1,0,0,1,1,0,1,1,0,0
1646,,1.4008e-10,1,1,0,0,1,1,0,1,1,0,1
1647,,2.8194e-17,1,1,0,0,1,1,0,1,1,1,0
1648,,6.4401e-15,1,1,0,0,1,1,0,1,1,1,1
1649,,1.4219e-10,1,1,0,0,1,1,1,0,0,0,0
1650,,7.1027e-15,1,1,0,0,1,1,1,0,0,0,1
1651,,1.7363e-13,1,1,0,0,1,1,1,0,0,1,0
1652,,6.0434e-15,1,1,0,0,1,1,1,0,0,1,1
1653,,8.6615e-08,1,1,0,0,1,1,1,0,1,0,0
1654,,4.6238e-12,1,1,0,0,1,1,1,0,1,0,1
1655,,3.9475e-12,1,1,0,0,1,1,1,0,1,1,0
1656,,9.4944e-14,1,1,0,0,1,1,1,0,1,1,1
1657,,1.4088e-10,1,1,0,0,1,1,1,1,0,0,0
1658,,1.6672e-13,1,1,0,0,1,1,1,1,0,0,1
1659,,4.7901e-13,1,1,0,0,1,1,1,1,0,1,0
