Attractor #,Associated Cell Fate,Steady State Probability,ATM,p53,Mdm2,MdmX,Wip1,Cyc G, Pten ,p21,AKT,Cyc E,RB,E2f1,p14ARF,BCL-2,Bax,Caspase,
20783,Senescence,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,
20784,Apoptosis,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,
20785,Senescence,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,
20786,Apoptosis,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,
20787,Senescence,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,
20788,Apoptosis,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,
20789,Senescence,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,
20790,Apoptosis,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,
20791,Senescence,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,
20792,Apoptosis,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,
20793,Senescence,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,
20794,Apoptosis,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,
20795,Senescence,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,
20796,Apoptosis,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,
20797,Senescence,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,
20798,Apoptosis,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,
20799,Senescence,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,
20800,Apoptosis,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,
20801,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,
20802,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,
20803,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,
20804,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,
20805,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,
20806,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,
20807,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,
20808,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,
20809,,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,
20810,,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,
20811,,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,
20812,,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,
20813,,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,
20814,,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,
20815,,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,
20816,,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,
20817,,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,
20818,,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,
20819,,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,
20820,,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,
20821,,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,
20822,,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,
20823,,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,
20824,,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,
20825,,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,
20826,,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,
20827,,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,
20828,,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,
20829,,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,
20830,,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,
20831,,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,
20832,,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,
20833,,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,
20834,,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,
20835,,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,
20836,,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,
20837,,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,
20838,,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,
20839,,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,
20840,,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,
20841,,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,
20842,,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,
20843,,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,
20844,,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,
20845,,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,
20846,,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,
20847,,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,
20848,,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,
20849,,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,
20850,,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,
20851,,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,
20852,,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,
20853,,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,
20854,,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,
20855,,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,
20856,,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,
20857,,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,
20858,,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,
20859,,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,
20860,,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,
20861,,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,
20862,,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,
20863,,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,
20864,,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,
20865,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,
20866,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,
20867,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,
20868,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,
20869,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,
20870,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,
20871,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,
20872,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,
20873,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,
20874,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,
20875,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,
20876,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,
20877,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,
20878,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,
20879,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,
20880,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,
20881,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,
20882,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,
20883,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,
20884,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,
20885,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,
20886,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,
20887,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,
20888,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,
20889,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,
20890,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,
20891,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,
20892,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,
20893,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,
20894,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,
20895,Senescence,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,
20896,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,
20897,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,
20898,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,
20899,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,
20900,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,
20901,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,
20902,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,
20903,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,
20904,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,
20905,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,
20906,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,
20907,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,
20908,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,
20909,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,
20910,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,
20911,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,
20912,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,
20913,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,
20914,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,
20915,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,
20916,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,
20917,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,
20918,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,
20919,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,
20920,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,
20921,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,
20922,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,
20923,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,
20924,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,
20925,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,
20926,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,
20927,Senescence,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,
20928,Apoptosis,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,
20929,,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,
20930,,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,
20931,,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,
20932,,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,
20933,,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,
20934,,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,
20935,,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,
20936,,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,
20937,,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,
20938,,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,
20939,,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,
20940,,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,
20941,,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,
20942,,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,
20943,,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,
20944,,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,
20945,,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,
20946,,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,
20947,,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,
20948,,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,
20949,,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,
20950,,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,
20951,,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,
20952,,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,
20953,,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,
20954,,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,
20955,,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,
20956,,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,
20957,,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,
20958,,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,
20959,,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,
20960,,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,
20961,,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,
20962,,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,
20963,,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,
20964,,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,
20965,,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,
20966,,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,
20967,,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,
20968,,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,
20969,,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,
20970,,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,
20971,,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,
20972,,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,
20973,,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,
20974,,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,
20975,,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,
20976,,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,
20977,,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,
20978,,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,
20979,,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,
20980,,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,
20981,,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,
20982,,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,
20983,,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,
20984,,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,
20985,,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,
20986,,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,
20987,,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,
20988,,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,
20989,,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,
20990,,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,
20991,,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,
20992,,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,
20993,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
20994,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,
20995,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,
20996,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,
20997,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,
20998,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,
20999,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,
21000,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,
21001,,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,
21002,,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,
21003,,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,
21004,,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,
21005,,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,
21006,,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,
21007,,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,
21008,,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,
21009,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
21010,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,
21011,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,
21012,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,
21013,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,
21014,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,
21015,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,
21016,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,
21017,,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,
21018,,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,
21019,,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,
21020,,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,
21021,,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,
21022,,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,
21023,,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,
21024,,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,
21025,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,
21026,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,
21027,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,
21028,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,
21029,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,
21030,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,
21031,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,
21032,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,
21033,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,
21034,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,
21035,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,
21036,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,
21037,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,
21038,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,
21039,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,
21040,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,
21041,,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,
21042,,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,
21043,,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,
21044,,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,
21045,,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,
21046,,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,
21047,,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,
21048,,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,
21049,,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,
21050,,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,
21051,,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,
21052,,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,
21053,,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,
21054,,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,
21055,,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,
21056,,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,
21057,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,
21058,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,
21059,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,
21060,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,
21061,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,
21062,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,
21063,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,
21064,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,
21065,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,
21066,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,
21067,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,
21068,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,
21069,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,
21070,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,
21071,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,
21072,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,
21073,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,
21074,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,
21075,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,
21076,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,
21077,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,
21078,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,
21079,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,
21080,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,
21081,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,
21082,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,
21083,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,
21084,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,
21085,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,
21086,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,
21087,Senescence,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,
21088,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,
21089,Senescence,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,
21090,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,
21091,Senescence,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,
21092,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,
21093,Senescence,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,
21094,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,
21095,Senescence,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,
21096,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,
21097,Senescence,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,
21098,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,
21099,Senescence,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,
21100,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,
21101,Senescence,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,
21102,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,
21103,Senescence,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,
21104,Apoptosis,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,
21105,Senescence,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,
